x,y,Name,Station,TIME (Atlantic/Jan_Mayen),TEMP (degC),STATION_PRESSURE (hPa),RELATIVE_HUMIDITY (%),WIND_SPEED (m/s),WIND_DIRECTION (deg),PRECIP_AMOUNT (mm/hr)
15.5015,78.2453,Svalbard Lufthavn,SN99840,11.06.2024 00:00,4,1008.9,75,2.9,258,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,11.06.2024 01:00,3.8,1008.2,77,2,250,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,11.06.2024 02:00,3.9,1007.7,75,2.3,239,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,11.06.2024 03:00,4.5,1007.2,72,1.4,262,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,11.06.2024 04:00,4.6,1006.7,70,1.9,348,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,11.06.2024 05:00,4.4,1006.3,79,5.5,247,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,11.06.2024 06:00,5,1005.8,71,5.8,247,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,11.06.2024 07:00,4.4,1005.8,82,5.9,251,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,11.06.2024 08:00,4.5,1005.6,81,5.8,251,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,11.06.2024 09:00,4.7,1005.5,79,6.5,252,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,11.06.2024 10:00,5.7,1005.2,74,8,250,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,11.06.2024 11:00,5.5,1005.2,74,8.3,248,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,11.06.2024 12:00,5.2,1005.2,77,8.1,245,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,11.06.2024 13:00,5.8,1005.3,73,8.2,244,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,11.06.2024 14:00,6.7,1005.1,70,9.2,245,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,11.06.2024 15:00,6.7,1005.1,65,8.8,241,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,11.06.2024 16:00,6.1,1005.1,71,8.7,239,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,11.06.2024 17:00,5,1005.2,76,7.9,240,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,11.06.2024 18:00,4.4,1005.4,76,6.5,248,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,11.06.2024 19:00,4.5,1005.6,76,6.6,241,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,11.06.2024 20:00,3.6,1006,78,6.4,238,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,11.06.2024 21:00,3.4,1006.1,82,4.6,246,0.2
15.5015,78.2453,Svalbard Lufthavn,SN99840,11.06.2024 22:00,2.8,1006.4,88,4.3,258,0.1
15.5015,78.2453,Svalbard Lufthavn,SN99840,11.06.2024 23:00,2.6,1006.5,88,2.9,291,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.06.2024 00:00,2.8,1006.6,90,3.8,254,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.06.2024 01:00,3,1006.5,88,2.6,90,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.06.2024 02:00,4.2,1006.3,81,2.9,253,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.06.2024 03:00,3.8,1006.4,82,6.7,244,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.06.2024 04:00,3.9,1006.3,82,4.9,231,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.06.2024 05:00,4.3,1006.5,78,6.4,242,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.06.2024 06:00,5.4,1006.4,69,6.6,245,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.06.2024 07:00,4.9,1006.4,71,7.4,232,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.06.2024 08:00,4.1,1006.3,72,9.2,232,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.06.2024 09:00,4.1,1006.6,71,9.6,217,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.06.2024 10:00,3.9,1007,71,9.2,215,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.06.2024 11:00,3.9,1007.4,72,9.5,226,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.06.2024 12:00,3.8,1007,74,10.5,230,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.06.2024 13:00,3.6,1008,78,9.2,231,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.06.2024 14:00,3.6,1008.3,78,9.1,233,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.06.2024 15:00,3.4,1008.6,83,9,230,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.06.2024 16:00,3,1008.8,86,10.8,234,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.06.2024 17:00,3.2,1008.6,82,11.3,232,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.06.2024 18:00,3.4,1008.7,78,9.8,228,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.06.2024 19:00,2.9,1009.3,81,10.1,224,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.06.2024 20:00,2.7,1009.9,82,6.6,214,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.06.2024 21:00,2.6,1009.9,75,9.1,220,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.06.2024 22:00,2.4,1009.8,79,10,213,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,12.06.2024 23:00,3.1,1010,71,9.5,234,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.06.2024 00:00,2.9,1010.3,74,8.7,231,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.06.2024 01:00,2.7,1010.3,79,7.9,238,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.06.2024 02:00,2.4,1010.3,81,6.4,229,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.06.2024 03:00,2.7,1010.2,77,8.9,230,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.06.2024 04:00,3,1009.9,78,9.1,223,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.06.2024 05:00,3,1010.1,78,9.3,233,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.06.2024 06:00,3,1010.2,77,9.7,232,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.06.2024 07:00,3.2,1010.5,77,9.8,233,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.06.2024 08:00,3.2,1010.6,82,9.4,237,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.06.2024 09:00,3.3,1010.8,79,7.3,231,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.06.2024 10:00,2.7,1011,87,7.3,230,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.06.2024 11:00,3.5,1011.1,79,9,236,0.1
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.06.2024 12:00,3.8,1011.2,76,8,237,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.06.2024 13:00,4.9,1011.5,72,8.7,239,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.06.2024 14:00,3.7,1011.7,76,6.4,235,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.06.2024 15:00,5,1012.1,69,7.9,247,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.06.2024 16:00,4.8,1012.1,69,7.7,244,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.06.2024 17:00,4.2,1012,68,8.4,237,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.06.2024 18:00,3.8,1012.2,70,9,239,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.06.2024 19:00,3.5,1012.5,72,7.7,235,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.06.2024 20:00,3.6,1012.4,68,8.3,241,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.06.2024 21:00,3.7,1012.5,68,8.1,245,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.06.2024 22:00,3.4,1012.6,70,8.4,244,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,13.06.2024 23:00,3.1,1012.8,70,6.8,237,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.06.2024 00:00,2.8,1012.8,72,7.8,238,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.06.2024 01:00,3.2,1012.9,74,7.7,240,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.06.2024 02:00,3.4,1013,73,7.1,235,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.06.2024 03:00,2.9,1012.8,73,7.4,232,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.06.2024 04:00,2.9,1012.9,76,6.8,243,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.06.2024 05:00,3.6,1012.9,73,5.5,228,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.06.2024 06:00,3.7,1012.8,73,5.5,238,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.06.2024 07:00,4,1012.7,72,6.1,240,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.06.2024 08:00,4.7,1013,70,6.9,242,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.06.2024 09:00,5.2,1013.1,67,6.1,241,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.06.2024 10:00,5.4,1013.3,66,6.9,243,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.06.2024 11:00,6.1,1013.2,64,7,237,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.06.2024 12:00,6.4,1013.4,63,6.3,229,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.06.2024 13:00,6.6,1013.6,64,7.2,236,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.06.2024 14:00,6.9,1013.8,62,8.3,237,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.06.2024 15:00,6.6,1013.9,61,9.2,236,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.06.2024 16:00,6.2,1014.1,63,9,236,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.06.2024 17:00,6,1014.2,66,9.1,237,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.06.2024 18:00,6.1,1014.2,64,8.1,241,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.06.2024 19:00,6.1,1014.3,65,8.4,241,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.06.2024 20:00,6.1,1014.5,66,8.5,242,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.06.2024 21:00,5.9,1014.6,69,8.4,242,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.06.2024 22:00,5.4,1014.5,71,8.4,241,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,14.06.2024 23:00,4.9,1014.7,72,8,242,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.06.2024 00:00,4.5,1014.8,72,7.9,241,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.06.2024 01:00,4.5,1014.9,72,8.1,239,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.06.2024 02:00,3.7,1014.7,73,8,242,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.06.2024 03:00,3.1,1014.7,75,8,241,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.06.2024 04:00,3.2,1014.7,72,7.3,235,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.06.2024 05:00,3.3,1014.6,73,6.7,240,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.06.2024 06:00,3.4,1014.5,71,6.2,237,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.06.2024 07:00,3.7,1014.4,70,6.1,241,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.06.2024 08:00,4.5,1014.4,66,6.2,244,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.06.2024 09:00,5.7,1014.4,64,5.9,244,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.06.2024 10:00,5,1014.4,67,6.1,252,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.06.2024 11:00,4.7,1014.6,69,5.6,256,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.06.2024 12:00,4.5,1014.7,68,4.8,258,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.06.2024 13:00,4.5,1014.9,70,4.2,268,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.06.2024 14:00,4.8,1015.2,70,3.6,257,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.06.2024 15:00,5.1,1015.2,67,3,256,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.06.2024 16:00,4.9,1015.3,66,3.2,260,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.06.2024 17:00,5,1015.5,66,2.7,267,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.06.2024 18:00,4.7,1015.5,71,2.3,288,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.06.2024 19:00,4.6,1015.7,69,1.1,314,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.06.2024 20:00,4.7,1015.9,69,1.1,319,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.06.2024 21:00,4.9,1016.3,73,1.1,320,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.06.2024 22:00,5.2,1016.6,70,3.8,151,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,15.06.2024 23:00,5.1,1017.2,69,5.7,154,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.06.2024 00:00,5,1017.4,69,6.2,142,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.06.2024 01:00,4.9,1017.8,69,5.5,119,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.06.2024 02:00,4.8,1018.2,68,7,102,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.06.2024 03:00,4.9,1018.5,67,6.5,101,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.06.2024 04:00,5.1,1018.6,64,6.6,103,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.06.2024 05:00,5,1018.5,67,7.3,103,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.06.2024 06:00,5.9,1018.6,65,7.1,105,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.06.2024 07:00,5.6,1019,65,6.8,104,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.06.2024 08:00,5.6,1019.6,67,5.9,103,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.06.2024 09:00,6.3,1019.9,65,6.6,98,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.06.2024 10:00,6.8,1020.3,66,5.4,93,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.06.2024 11:00,7.2,1020.5,64,4.1,82,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.06.2024 12:00,7.3,1020.8,63,4,273,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.06.2024 13:00,7.8,1021.2,61,4.8,248,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.06.2024 14:00,7.8,1021.6,59,4.5,246,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.06.2024 15:00,7.2,1021.9,61,4.9,260,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.06.2024 16:00,6,1022.3,72,2.9,307,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.06.2024 17:00,6.1,1022.7,68,1.9,313,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.06.2024 18:00,6.4,1022.9,65,2.7,276,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.06.2024 19:00,6.2,1023.1,68,3.2,268,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.06.2024 20:00,5.8,1023.3,75,6.5,250,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.06.2024 21:00,7.1,1023.6,70,7.7,247,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.06.2024 22:00,6.3,1024.1,72,7.3,249,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,16.06.2024 23:00,6.5,1024.6,70,7.5,245,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.06.2024 00:00,6.4,1024.9,70,7.1,246,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.06.2024 01:00,6.1,1025.1,74,7.2,246,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.06.2024 02:00,6.1,1025.4,73,6.8,248,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.06.2024 03:00,6,1025.6,74,6.1,248,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.06.2024 04:00,5.8,1025.7,76,5.4,246,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.06.2024 05:00,5.9,1025.8,76,5,242,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.06.2024 06:00,7.2,1025.8,71,5.8,250,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.06.2024 07:00,6.6,1025.7,72,6.9,246,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.06.2024 08:00,7.3,1025.8,72,6.6,251,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.06.2024 09:00,7.3,1026.1,66,6.9,248,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.06.2024 10:00,7.8,1026,65,6.8,250,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.06.2024 11:00,7.8,1026,63,6.4,248,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.06.2024 12:00,7.5,1026,68,6.4,244,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.06.2024 13:00,8.3,1026,60,5.7,247,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.06.2024 14:00,8.2,1025.9,59,6.6,251,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.06.2024 15:00,8.2,1025.8,62,6.9,247,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.06.2024 16:00,8.2,1025.7,60,7.2,247,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.06.2024 17:00,8.6,1025.3,63,7.2,247,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.06.2024 18:00,8.3,1025.2,63,7.1,246,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.06.2024 19:00,8.4,1025,65,7.1,247,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.06.2024 20:00,8.1,1025,65,7.3,247,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.06.2024 21:00,7.6,1025.1,67,6.8,247,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.06.2024 22:00,7.7,1025.1,65,6.4,248,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,17.06.2024 23:00,7.3,1025,69,6.4,246,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.06.2024 00:00,7.1,1024.8,70,5.6,249,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.06.2024 01:00,7,1024.6,71,5.6,247,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.06.2024 02:00,6.8,1024.5,72,5.6,249,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.06.2024 03:00,6.8,1024.3,73,4.3,251,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.06.2024 04:00,6.8,1024,74,3.2,257,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.06.2024 05:00,6.7,1023.8,75,2.5,256,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.06.2024 06:00,6.4,1023.6,77,2.8,266,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.06.2024 07:00,6.5,1023.3,77,2.9,268,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.06.2024 08:00,7,1023,75,3.3,262,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.06.2024 09:00,7.3,1022.7,72,4.1,256,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.06.2024 10:00,8.3,1022.5,68,4.3,256,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.06.2024 11:00,8.6,1022.2,64,4,263,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.06.2024 12:00,9.2,1021.8,63,3.6,269,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.06.2024 13:00,9,1021.6,68,3.3,276,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.06.2024 14:00,9.1,1021.3,63,2.7,273,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.06.2024 15:00,9.6,1021,59,3.5,260,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.06.2024 16:00,11.4,1020.6,37,4.2,265,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.06.2024 17:00,10.3,1020.3,50,4.8,262,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.06.2024 18:00,10.4,1019.8,42,4.5,251,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.06.2024 19:00,10.1,1019.6,42,3.8,277,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.06.2024 20:00,7.8,1019.3,75,3.7,261,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.06.2024 21:00,9.2,1018.9,47,3,259,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.06.2024 22:00,8.2,1018.6,43,3.4,270,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,18.06.2024 23:00,7,1018.2,47,2.3,256,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.06.2024 00:00,6.7,1018,52,1.6,286,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.06.2024 01:00,6.7,1017.6,57,1.4,11,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.06.2024 02:00,6.1,1017.2,58,1.5,268,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.06.2024 03:00,6,1016.8,60,1.2,324,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.06.2024 04:00,5.9,1016.2,60,7.1,92,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.06.2024 05:00,5.9,1015.6,61,2,275,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.06.2024 06:00,7.1,1015.1,55,4.3,266,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.06.2024 07:00,7.8,1014.6,50,3.1,267,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.06.2024 08:00,8.2,1014.4,46,4.1,254,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.06.2024 09:00,8.2,1014.3,60,3,257,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.06.2024 10:00,8.1,1014.4,61,2.3,260,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.06.2024 11:00,7.8,1014.1,60,1.9,284,0.2
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.06.2024 12:00,9,1013.7,53,2,234,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.06.2024 13:00,9.7,1013.4,52,7.6,116,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.06.2024 14:00,9.9,1013,49,8.1,115,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.06.2024 15:00,10.5,1012.2,44,5.2,141,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.06.2024 16:00,10.5,1012,42,7.2,114,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.06.2024 17:00,9.7,1011.9,38,6.5,120,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.06.2024 18:00,9.2,1011.4,38,8.4,128,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.06.2024 19:00,9,1011.1,39,8.6,132,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.06.2024 20:00,8.7,1010.8,42,9.1,127,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.06.2024 21:00,7,1010.6,57,9.8,118,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.06.2024 22:00,6.6,1010.4,58,10.8,120,0.1
15.5015,78.2453,Svalbard Lufthavn,SN99840,19.06.2024 23:00,6.7,1010,61,10.5,129,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.06.2024 00:00,6.5,1009.5,72,9.6,126,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.06.2024 01:00,5.5,1009.6,78,13.4,118,0.1
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.06.2024 02:00,5.8,1009.4,77,11.5,122,0.6
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.06.2024 03:00,5.4,1009.4,77,11.8,124,0.5
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.06.2024 04:00,5.3,1009.7,78,11.3,151,0.6
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.06.2024 05:00,5.1,1010,80,8.4,147,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.06.2024 06:00,5.1,1010,80,5.6,132,0.2
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.06.2024 07:00,5.3,1010.4,80,4.6,108,0.3
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.06.2024 08:00,5.5,1010.6,81,8.3,123,0.5
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.06.2024 09:00,6,1011,78,6.6,134,0.4
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.06.2024 10:00,6.7,1011.4,75,5.8,128,0.2
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.06.2024 11:00,7.2,1011.8,74,1.9,233,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.06.2024 12:00,7.8,1012.4,74,2.1,241,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.06.2024 13:00,8.6,1012.8,68,3,175,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.06.2024 14:00,9,1013,64,7.8,139,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.06.2024 15:00,8.9,1013.2,61,6.8,117,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.06.2024 16:00,9.1,1013.4,58,5.8,136,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.06.2024 17:00,9.5,1013.5,53,6,139,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.06.2024 18:00,9.7,1013.7,48,4,115,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.06.2024 19:00,10.3,1013.9,44,6,104,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.06.2024 20:00,9.9,1013.9,40,4.9,117,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.06.2024 21:00,9.9,1013.8,38,6.4,114,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.06.2024 22:00,9.2,1013.6,39,8.6,122,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,20.06.2024 23:00,9.1,1014.2,41,6.4,118,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,21.06.2024 00:00,8.5,1014.3,44,3.9,94,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,21.06.2024 01:00,8.6,1014.4,43,4.7,98,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,21.06.2024 02:00,8,1014.6,45,7.5,107,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,21.06.2024 03:00,8.1,1014.4,49,7.8,115,0
15.5015,78.2453,Svalbard Lufthavn,SN99840,21.06.2024 04:00,9.5,1014.4,44,7.4,122,0
